Unnamed: 0,image_name,dice,subin,point_rmse
42,case69.jpg,0.6846798543894799,0.9197542743608933,38.62641583165593
26,case44.jpg,0.6784432072428326,0.928073052971635,39.04484601070928
138,case34.jpg,0.5259748418892317,0.7741948344249785,39.60429269662571
68,case67.jpg,0.661269256230878,0.906655760300418,39.6232255123179
83,case39.jpg,0.6776227999943815,0.9089184054010944,39.75550276376844
38,case139.jpg,0.6227758502974822,0.8517202303676925,39.82461550347976
49,case99.jpg,0.684924851981175,0.9158037633656506,40.49691346263317
59,case143.jpg,0.6810856408596455,0.9246359983009529,40.79215610874228
44,case117.jpg,0.6262973137973138,0.883149819068636,41.38236339311712
66,case9.jpg,0.3489456208632936,0.6043985132130063,41.59326868617084
65,case19.jpg,0.6538866760889117,0.8752238574988004,42.10106887004176
62,case134.jpg,0.6602873530580953,0.8999393684497832,42.290660907581
133,case75.jpg,0.6842087828362576,0.916399207511926,42.290660907581
54,case89.jpg,0.5730371163454675,0.8268213094485055,44.72694937059759
77,case30.jpg,0.3740040003934813,0.6529432600333815,45.45327270945405
9,case111.jpg,0.6579341869209407,0.9077695227949611,45.45877253072283
90,case120.jpg,0.4131951887578897,0.6397246669644913,45.60701700396552
116,case26.jpg,0.6368867015069257,0.8776751247215695,46.61544808322666
76,case38.jpg,0.6361431960993925,0.885719856158152,47.62877281643944
112,case45.jpg,0.4648861288766283,0.7384419774045867,48.79036790187178
55,case3.jpg,0.5536645464443298,0.8276768090742526,50.93132631298737
72,case57.jpg,0.6585814240636576,0.8929189902514989,54.08326913195984
24,case74.jpg,0.694062346800473,0.9289383828641402,55.22680508593631
12,case32.jpg,0.4670788515287541,0.6158640848057024,56.08029957123981
111,case150.jpg,0.5620435236249813,0.7856532434594401,56.58621740318043
91,case59.jpg,0.4238957621388498,0.6793309136293776,56.72741841473134
16,case127.jpg,0.6553450659492583,0.9040365840255151,57.55432216610669
149,case81.jpg,0.6553733964975781,0.8821013546527077,62.3698645180507
145,case112.jpg,0.4038139774336094,0.6669074404477346,71.47377141301556
84,case129.jpg,0.4681416065831931,0.642326852788335,74.11140263144397
3,case73.jpg,0.4298197203826343,0.6882959760693743,76.15773105863909
81,case68.jpg,0.6702943615257048,0.8947564988519087,82.76472678623425
98,case62.jpg,0.6378233719892953,0.888761011794656,85.20856764433961
15,case48.jpg,0.5597530501249449,0.755019313590986,107.5383652470131
8,case12.jpg,0.5561422941191623,0.8189409204685429,113.7013632284152
108,case14.jpg,0.6380102197869851,0.8856146071869994,121.9528597450671
88,case77.jpg,0.557558731824777,0.7636887656233443,147.0850094333206
36,case144.jpg,0.6722325388664651,0.8799864337180721,175.4266228370141
